ResponseId,LocationLatitude,LocationLongitude,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q1,state,Q39_First Click,Q39_Last Click,Q39_Page Submit,Q39_Click Count,delta_timer_First Click,delta_timer_Last Click,delta_timer_Page Submit,delta_timer_Click Count,cornd,cornd_high,cornd_low,melond,melond_high,melond_low,taterd,taterd_high,taterd_low,riced,riced_high,riced_low,materd,materd_high,materd_low,black_timer_First Click,black_timer_Last Click,black_timer_Page Submit,black_timer_Click Count,melonb,melonb_high,melonb_low,cornb,cornb_high,cornb_low,taterb,taterb_high,taterb_low,riceb,riceb_high,riceb_low,materb,materb_high ,materb_low ,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q58,Q59,Q24 w attn check_1,Q24 w attn check_2,Q24 w attn check_3,Q24 w attn check_4,Q24 w attn check_5,Q102,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q13,Q14,Q15,Q16,Q17,Q18,Q21,Q93,corn_l,corn_h,melon_l,melon_h,mater_l,mater_h,rice_l,rice_h,tater_l,tater_h,corn_low,corn_high,melon_low,melon_high,mater_low,mater_high,rice_low,rice_high,tater_low,tater_high,PROLIFIC_PID,STUDY_ID,full_launch,gc,term,target_state,black,attention
R_5qs2nc2xoCN3ro6,36.5246,-87.3465,1,,1,44,0,0,3.87,0,,,,,,,,,,,,,,,,,,,,0,0,209.103,0,2,2,,2,2,,2,2,,2,2,,2,2,,5,5,2,5,5,5,2,7,4,4,4,5,4,"1,2,4",2,3,2,3,1,1,2,5,2,2,1,9,150,1,2,23,42,416,589,76,117,157,211,85,126,0.23,0.42,4.16,5.89,0.76,1.17,1.57,2.11,0.85,1.26,66b12d749e30389f705cdf3b,SixStateSample,1,,,1,1,1
R_1L85Oh5oyANLMM2,38.0012,-84.5325,1,,1,18,0,0,25.823,0,11.235,11.235,12.137,1,2,2,,2,2,,2,2,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,5,5,2,5,5,5,1,2,5,5,5,5,5,"1,2,3",2,2,2,3,2,1,1,3,2,1,1,6,120,4,4,23,41,427,635,86,116,132,195,71,125,0.23,0.41,4.27,6.35,0.86,1.16,1.32,1.95,0.71,1.25,664a8cbaec281f77c751db3e,SixStateSample,1,,,1,0,1
R_1oEA82SXBfYRGpa,40.7575,-74.9967,1,,1,31,0,0,10.303,0,,,,,,,,,,,,,,,,,,,,0,0,98.211,0,2,2,,2,2,,2,2,,2,2,,2,2,,5,5,2,4,4,5,2,7,5,5,5,5,5,"1,3,5",1,1,1,2,1,1,2,4,3,15,5,8,175,3,5,29,39,413,638,81,110,129,196,74,125,0.29,0.39,4.13,6.38,0.81,1.1,1.29,1.96,0.74,1.25,65e235e4ac7b9bc14ae3e92e,RestOfUS,1,,,0,1,1
R_6G6ce5CEjynEhHP,39.0352,-94.5456,1,,1,26,0,0,22.445,0,11.149,11.149,22.667,1,1,,2,1,,2,1,,2,2,1,,1,,2,,,,,,,,,,,,,,,,,,,,4,3,2,2,2,2,1,7,4,2,2,5,3,"2,4,5",5,3,1,3,1,1,4,5,2,2,1,2,100,1,4,27,41,404,594,74,112,142,227,80,125,0.27,0.41,4.04,5.94,0.74,1.12,1.42,2.27,0.8,1.25,65c1a9912f0e977dee5bcbb2,SixStateSample,1,,,1,0,1
R_18Exw6qjLv7HhIJ,38.6161,-90.3185,1,,1,26,12.528,12.528,14.93,1,,,,,,,,,,,,,,,,,,,,1.525,21.935,37.938,9,2,1,,2,2,,2,2,,2,1,,2,1,,5,5,2,3,3,4,1,3,5,5,4,5,4,"4,5,7",2,2,2,3,2,1,2,4,2,1,1,8,100,1,3,28,38,352,617,90,119,129,228,71,110,0.28,0.38,3.52,6.17,0.9,1.19,1.29,2.28,0.71,1.1,6643a021f7bef1480ec10926,SixStateSample,1,,,1,1,1
R_3L3zhpF44EOuPLP,29.8834,-95.4553,1,,1,45,0,0,11.468,0,,,,,,,,,,,,,,,,,,,,4.51,4.51,665.183,1,2,1,,2,2,,2,1,,2,2,,2,1,,4,5,2,4,5,4,2,1,3,4,3,5,3,"1,3,5",2,2,1,3,1,4,3,3,1,1,2,11,100,1,3,23,36,416,578,75,117,158,205,78,126,0.23,0.36,4.16,5.78,0.75,1.17,1.58,2.05,0.78,1.26,631bf371cafbcf75cee93374,RestOfUS,1,,,0,1,1
R_6gL5bJIuTkBjl7t,35.6598,-83.9867,1,,1,44,0,0,18.345,0,0,0,50.942,0,2,2,,2,1,,2,2,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,5,5,2,3,3,5,2,4,4,5,4,5,3,"1,4,7",3,4,3,6,2,3,3,6,1,1,1,6,150,1,4,24,43,388,607,85,130,125,197,77,124,0.24,0.43,3.88,6.07,0.85,1.3,1.25,1.97,0.77,1.24,66ece0ee194d5ad163eafef3,SixStateSample,1,,,1,0,1
R_5cd21jQ6LgRP31e,33.6613,-112.0398,1,,1,3,39.181,44.996,86.985,2,2.479,114.719,120.35,3,2,2,,2,2,,2,2,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,5,4,2,5,5,5,1,2,5,5,5,5,4,"2,4,5",2,2,2,3,1,2,2,5,1,2,1,11,100,1,2,24,38,358,647,84,117,138,216,77,120,0.24,0.38,3.58,6.47,0.84,1.17,1.38,2.16,0.77,1.2,65c9c32a972eb42dca3511ec,SixStateSample,1,,,0,0,1
R_6hK4A9AjulBuvOV,30.4509,-91.1563,1,,1,25,2.048,5.431,13.948,7,,,,,,,,,,,,,,,,,,,,4.999,36.626,41.092,33,2,1,,2,2,,2,2,,2,1,,2,2,,4,5,2,5,4,5,1,2,4,5,2,5,4,"1,3,4",2,4,2,3,3,1,1,6,1,1,1,10,240,3,6,28,37,394,598,76,113,140,223,75,112,0.28,0.37,3.94,5.98,0.76,1.13,1.4,2.23,0.75,1.12,6611882d2d1027aa2e5b0bb8,SixStateSample,1,,,1,1,1
R_5PCcdgyrtzUyqOZ,37.751,-97.822,0.899999976,,1,39,0,0,21.176,0,0,0,11.401,0,1,,1,1,,2,1,,2,1,,2,1,,2,,,,,,,,,,,,,,,,,,,,4,3,2,3,3,3,1,5,3,3,4,5,4,"2,4,5",2,2,2,3,1,2,2,5,2,2,1,11,100,1,5,24,37,411,615,78,124,124,203,77,115,0.24,0.37,4.11,6.15,0.78,1.24,1.24,2.03,0.77,1.15,669b8d78117c747510cb3a2c,RestOfUS,1,,,0,0,1
R_3eR1GlO642IzesK,35.9337,-84.1606,1,,1,44,0,0,46.929,0,,,,,,,,,,,,,,,,,,,,0,0,90.285,0,2,2,,2,2,,2,2,,2,1,,2,2,,5,5,2,3,3,4,1,4,5,5,5,5,4,"1,4,5",3,4,4,5,1,3,3,5,2,1,1,10,250,1,6,27,42,401,579,76,113,136,217,86,114,0.27,0.42,4.01,5.79,0.76,1.13,1.36,2.17,0.86,1.14,66c34e2835030c2a10d9b040,SixStateSample,1,,,1,1,1
R_6s4hA374aivC7XM,38.9487,-92.3371,1,,1,26,1.429,2.169,3.529,2,,,,,,,,,,,,,,,,,,,,1.419,28.56,31.532,12,2,2,,2,2,,2,2,,2,2,,2,2,,4,5,2,4,4,5,1,2,4,4,4,5,4,"1,4,5",2,4,2,6,1,1,2,5,2,1,1,11,150,1,1,23,36,446,645,90,129,126,214,71,112,0.23,0.36,4.46,6.45,0.9,1.29,1.26,2.14,0.71,1.12,5eaca76bcf6b3914ba0fbfe0,SixStateSample,1,,,1,1,1
R_6fwEQ0FXWInF1N7,34.273,-92.0859,1,,1,4,0,0,16.526,0,0,0,24.057,0,2,2,,2,2,,2,2,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,4,4,2,3,3,3,1,3,4,4,4,5,3,"1,2,6",3,4,1,6,1,2,3,4,2,1,1,6,150,5,4,26,37,446,621,72,117,143,226,81,126,0.26,0.37,4.46,6.21,0.72,1.17,1.43,2.26,0.81,1.26,66ba73cfc0092fa80cb870da,SixStateSample,1,,,1,0,1
R_6OVfSUIasvogfEf,38.2145,-85.2254,1,,1,18,0,0,12.364,0,0,0,19.926,0,2,2,,2,2,,2,2,,2,1,,2,2,,,,,,,,,,,,,,,,,,,,,5,5,2,3,4,4,2,2,5,5,4,5,2,"1,3,4",4,2,2,6,2,4,4,4,2,"1,7",1,12,600,1,5,30,43,436,565,89,112,134,223,70,119,0.3,0.43,4.36,5.65,0.89,1.12,1.34,2.23,0.7,1.19,664d62efe7b90c2a61f9645d,SixStateSample,1,,,1,0,1
R_31PkMgODjrVEEMx,30.4509,-91.1563,1,,1,19,9.142,9.142,11.987,1,,,,,,,,,,,,,,,,,,,,11.448,52.285,53.062,5,2,1,,2,1,,2,1,,2,1,,2,1,,4,5,2,3,3,4,1,1,4,4,4,5,4,"1,4,6",2,2,1,3,1,1,2,3,3,1,1,5,200,1,1,27,40,393,574,76,117,128,204,82,121,0.27,0.4,3.93,5.74,0.76,1.17,1.28,2.04,0.82,1.21,5a2ef2d89c334d0001775a0c,SixStateSample,1,,,1,1,1
R_71mx22zbt8y6pMc,29.9495,-90.1204,1,,1,19,0,0,10.133,0,8.975,8.975,17.87,1,2,1,,2,1,,2,1,,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,5,5,2,5,5,5,1,1,5,5,4,5,2,"1,4,5",1,1,2,3,1,1,2,3,2,1,1,1,100,1,1,30,40,446,555,85,125,136,216,71,127,0.3,0.4,4.46,5.55,0.85,1.25,1.36,2.16,0.71,1.27,66ac04df64fb4fcc81b0726f,SixStateSample,1,,,1,0,1
R_1sp0CTQpW0JTAsC,33.1746,-90.487,1,,1,25,0,0,19.901,0,,,,,,,,,,,,,,,,,,,,0,0,71.984,0,2,1,,2,2,,2,1,,2,2,,2,2,,5,4,2,4,3,4,1,3,4,4,4,5,4,"1,3,4",4,4,1,3,1,2,2,6,2,3,1,7,150,3,6,30,37,431,572,85,118,126,210,80,124,0.3,0.37,4.31,5.72,0.85,1.18,1.26,2.1,0.8,1.24,6643ba08a593da3aed053a8a,SixStateSample,1,,,1,1,1
R_6SDMrQAoEy7cR8j,35.032,-90.0139,1,,1,44,2.268,2.268,7.911,1,4.889,4.889,15.901,1,2,1,,2,2,,2,2,,2,1,,2,2,,,,,,,,,,,,,,,,,,,,,5,4,2,3,3,5,2,2,4,4,4,5,4,"1,4,6",2,3,2,3,1,1,2,3,2,1,1,4,250,3,1,27,42,377,588,76,121,129,204,88,125,0.27,0.42,3.77,5.88,0.76,1.21,1.29,2.04,0.88,1.25,66463ced06ccfb2b8eb41ccd,SixStateSample,1,,,1,0,1
R_58AlFCcJzxdJbp6,33.6791,-94.1325,1,,1,4,21.263,38.063,39.131,2,,,,,,,,,,,,,,,,,,,,37.455,124.884,127.978,6,2,2,,2,2,,2,2,,2,2,,2,2,,4,4,2,3,3,5,2,7,5,5,4,5,4,"4,5,7",1,2,1,2,1,1,1,5,1,2,1,8,100,1,4,28,38,430,647,73,125,133,218,70,119,0.28,0.38,4.3,6.47,0.73,1.25,1.33,2.18,0.7,1.19,660dde2ea4ccc7fca5fbbedb,SixStateSample,1,,,1,1,1
R_3MuJr0F9yBMGxvK,29.9317,-90.1026,1,,1,19,0,0,40.059,0,1.062,1.062,16.799,1,2,1,,2,1,,2,2,,2,1,,2,2,,,,,,,,,,,,,,,,,,,,,4,5,2,3,3,5,1,7,5,4,4,5,4,"3,4,5",2,3,3,6,2,2,2,6,2,"1,3",5,12,100,1,2,29,43,449,649,82,122,130,215,75,129,0.29,0.43,4.49,6.49,0.82,1.22,1.3,2.15,0.75,1.29,5be8a1701664db0001d804f8,SixStateSample,1,,,1,0,1
R_3mJfrZzmkHcm473,29.9813,-90.1663,1,,1,19,0,0,11.202,0,,,,,,,,,,,,,,,,,,,,1.609,44.661,60.819,2,2,1,,2,1,,2,1,,2,1,,2,1,,4,4,2,4,4,4,2,7,4,4,3,5,3,"4,5,7",3,3,4,6,4,3,4,6,2,1,1,11,200,1,6,30,42,443,595,78,118,131,203,81,110,0.3,0.42,4.43,5.95,0.78,1.18,1.31,2.03,0.81,1.1,66551d3f336446c73dbbb74c,SixStateSample,1,,,1,1,1
R_3G8tH4E3Rd0Lxg6,36.2598,-86.6478,1,,1,44,0,0,15.778,0,0,0,25.69,0,2,1,,2,1,,2,1,,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,4,4,2,3,3,4,2,3,5,4,5,5,3,"2,4,5",3,3,3,6,1,2,2,5,2,1,1,5,50,3,3,30,42,431,555,77,122,128,227,76,127,0.3,0.42,4.31,5.55,0.77,1.22,1.28,2.27,0.76,1.27,611341c34be95409850e4341,SixStateSample,1,,,1,0,1
R_7eq2SzxiRnIn1O9,39.3093,-76.475,1,,1,21,3.889,3.889,5.746,1,,,,,,,,,,,,,,,,,,,,7.336,23.396,25.844,7,2,1,,2,2,,2,1,,2,1,,2,2,,4,4,2,2,3,4,1,1,4,4,4,5,3,"1,4,5",2,2,3,3,1,2,2,3,2,1,1,8,150,1,2,30,40,447,646,87,120,125,228,71,127,0.3,0.4,4.47,6.46,0.87,1.2,1.25,2.28,0.71,1.27,5da8c5381d32d70017b1f490,SixStateSample,1,,,0,1,1
R_72J90NiTFvVJyVf,39.0352,-94.5456,1,,1,4,0,0,15.175,0,,,,,,,,,,,,,,,,,,,,49.46,49.46,50.878,1,2,1,,2,2,,2,1,,2,1,,2,1,,4,4,2,4,4,4,1,2,4,4,4,5,4,"1,4,5",2,4,2,3,1,2,3,5,2,1,1,2,150,1,2,25,37,358,602,83,127,143,214,73,125,0.25,0.37,3.58,6.02,0.83,1.27,1.43,2.14,0.73,1.25,63bd971320ab2d40a1d02aa8,SixStateSample,1,,,1,1,1
R_6KfHCKeqwQ7Kcz1,36.682,-85.1426,1,,1,18,0,0,16.2,0,21.564,21.564,22.485,1,2,2,,2,1,,2,1,,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,4,4,2,4,4,4,1,4,4,4,4,5,3,"1,3,4",5,4,4,6,1,2,3,4,2,1,1,4,250,3,6,26,36,425,627,82,117,138,213,79,118,0.26,0.36,4.25,6.27,0.82,1.17,1.38,2.13,0.79,1.18,662d85c9a281078ee92d9dca,SixStateSample,1,,,1,0,1
R_3eLFcZP4iX5QbaT,32.7921,-91.91,1,,1,19,0,0,517.208,0,0,0,122.248,0,2,2,,2,2,,2,2,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,5,5,2,4,4,4,2,1,5,4,4,5,4,"1,3,4",2,3,2,3,1,1,2,3,2,2,1,9,220,1,4,26,38,379,615,87,122,140,203,87,111,0.26,0.38,3.79,6.15,0.87,1.22,1.4,2.03,0.87,1.11,63ea4f9fe0e6a3c7a08e3ffc,SixStateSample,1,,,1,0,1
R_3sXCmdHsbR9JR7Q,38.7442,-93.8452,1,,1,26,19.61,21.311,79.794,2,,,,,,,,,,,,,,,,,,,,16.035,142.971,142.991,7,2,1,,2,1,,2,1,,2,1,,2,1,,3,3,2,3,3,4,2,1,4,4,3,5,3,"4,5,7",5,4,4,5,2,4,5,5,2,1,1,8,150,1,1,29,43,422,639,87,113,140,223,73,111,0.29,0.43,4.22,6.39,0.87,1.13,1.4,2.23,0.73,1.11,662958b34d8b6d81b5593bf8,SixStateSample,1,,,1,1,1
R_5ypVgRV6drmO32J,29.998,-92.2849,1,,1,19,0,0,15.114,0,,,,,,,,,,,,,,,,,,,,1.624,340.917,346.825,78,2,2,,2,2,,2,2,,2,2,,2,2,,5,5,2,4,3,4,1,7,5,5,5,5,3,"4,5,6",1,3,2,3,2,1,2,4,1,1,1,7,400,1,1,30,39,450,619,78,121,126,224,82,127,0.3,0.39,4.5,6.19,0.78,1.21,1.26,2.24,0.82,1.27,66374f8e9c1ca211b6f74732,SixStateSample,1,,,1,1,1
R_7hYb67Fceo3hSfu,37.8825,-81.2023,1,,1,44,0,0,13.138,0,2.497,15.869,16.82,3,2,1,,2,1,,2,1,,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,5,5,2,5,5,5,1,1,5,5,5,5,5,"1,4,5",5,3,4,5,1,5,5,2,2,1,1,5,180,2,4,30,37,394,571,74,121,129,226,71,128,0.3,0.37,3.94,5.71,0.74,1.21,1.29,2.26,0.71,1.28,6679c90402df4ba0b56e2278,SixStateSample,1,,,1,0,1
R_7IRi3heF38qE6R3,36.5892,-85.6169,1,,1,44,4.212,38.878,39.501,4,,,,,,,,,,,,,,,,,,,,1.664,163.801,164.4,27,1,,2,1,,2,1,,2,1,,2,1,,2,4,4,2,3,3,4,2,1,5,4,4,5,2,"3,4,7",5,4,4,6,1,3,5,3,2,"1,2,3",1,2,125,4,4,27,38,411,612,74,120,157,216,80,121,0.27,0.38,4.11,6.12,0.74,1.2,1.57,2.16,0.8,1.21,663a88410c2b26f896661695,SixStateSample,1,,,1,1,1
R_1YOZHQN6HD8dP6B,38.783,-90.6351,1,,1,26,0,0,11.323,0,,,,,,,,,,,,,,,,,,,,0,0,30.319,0,1,,1,1,,1,1,,1,1,,1,1,,1,4,4,2,3,4,4,1,1,4,4,4,5,3,"4,5,7",5,4,4,5,1,4,4,4,1,1,1,11,125,1,3,25,40,420,571,76,113,140,193,70,113,0.25,0.4,4.2,5.71,0.76,1.13,1.4,1.93,0.7,1.13,66f3575b9f77fd011b0d22dd,SixStateSample,1,,,1,1,1
R_3QAEdZGdVb7YicZ,31.3145,-89.3788,1,,1,25,0,0,5.032,0,0,0,16.647,0,2,1,,2,1,,2,1,,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,4,4,2,4,4,4,1,3,4,4,4,5,4,"2,4,5",3,4,4,6,1,1,4,5,2,1,1,7,200,1,5,24,43,411,645,82,130,124,228,83,121,0.24,0.43,4.11,6.45,0.82,1.3,1.24,2.28,0.83,1.21,65d8c293e80934b81062338d,SixStateSample,1,,,1,0,1
R_3H72NGqwDffk9C9,29.9381,-90.0309,1,,1,25,0,0,4.807,0,,,,,,,,,,,,,,,,,,,,0,0,118.2,0,1,,2,1,,2,1,,2,1,,2,1,,2,4,4,2,3,3,4,2,3,4,4,3,5,3,"1,4,5",5,4,3,5,4,3,5,5,2,"1,3",1,4,100,3,4,30,36,395,633,87,116,125,195,82,123,0.3,0.36,3.95,6.33,0.87,1.16,1.25,1.95,0.82,1.23,66b8de2d5aeef7f69bf8bd51,SixStateSample,1,,,1,1,1
R_5JIVPL9F7cN9oqg,35.8687,-83.482,1,,1,44,0,0,13.23,0,0,0,48.031,0,2,2,,2,1,,2,2,,2,1,,2,2,,,,,,,,,,,,,,,,,,,,,5,5,2,5,5,5,1,3,5,5,5,5,5,"3,4,5",3,3,4,4,1,2,3,3,2,1,1,6,300,1,3,26,41,425,650,78,114,131,204,74,116,0.26,0.41,4.25,6.5,0.78,1.14,1.31,2.04,0.74,1.16,5c901b1129b39400014e44ef,SixStateSample,1,,,1,0,1
R_10quEFzLCAoH930,36.2155,-85.5426,1,,1,44,0,0,6.183,0,0,0,12.478,0,2,2,,1,,2,2,1,,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,3,4,2,3,3,5,1,1,4,4,3,5,3,"1,4,7",3,4,3,6,1,2,2,5,2,1,1,11,200,1,3,25,42,424,635,75,120,124,206,88,128,0.25,0.42,4.24,6.35,0.75,1.2,1.24,2.06,0.88,1.28,66993a8836c6a030317252c6,SixStateSample,1,,,1,0,1
R_3Hf2yh34soD6m41,36.1732,-85.4536,1,,1,44,86.028,86.028,87.437,1,,,,,,,,,,,,,,,,,,,,113.607,543.974,1175.596,7,2,1,,2,1,,2,1,,2,1,,2,1,,4,4,2,3,3,4,1,2,4,4,4,5,4,"4,5,7",3,3,2,6,1,2,2,5,1,1,1,9,350,1,5,30,38,382,617,86,123,128,225,86,116,0.3,0.38,3.82,6.17,0.86,1.23,1.28,2.25,0.86,1.16,627809c52874925390a423a6,SixStateSample,1,,,1,1,1
R_5davhY364Dj4CV0,29.6289,-90.7262,1,,1,19,5.273,7.501,14.2,3,,,,,,,,,,,,,,,,,,,,15.167,18.147,34.5,3,1,,2,1,,2,1,,2,1,,2,1,,2,4,4,2,3,3,5,2,2,5,4,4,5,3,"4,5,6",5,4,4,5,1,5,4,5,2,1,1,6,150,1,6,25,39,351,617,79,117,146,220,70,125,0.25,0.39,3.51,6.17,0.79,1.17,1.46,2.2,0.7,1.25,62827cc2060eb59b34d49201,SixStateSample,1,,,1,1,1
R_71hGjgZamlRxmgu,30.1597,-92.0258,1,,1,19,18.129,18.342,31.338,2,6.589,127.627,128.697,2,2,1,,2,1,,2,1,,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,4,4,2,3,3,4,1,3,4,2,3,5,2,"4,5,7",5,4,2,4,1,4,4,6,1,1,1,6,350,1,6,26,40,395,578,72,130,139,205,79,128,0.26,0.4,3.95,5.78,0.72,1.3,1.39,2.05,0.79,1.28,662bb64b3c93fc478bbed4f0,SixStateSample,1,,,1,0,1
R_31d81f4QqNsfa3c,37.7548,-84.2985,1,,1,18,0,0,18.829,0,0,0,34.7,0,2,2,,2,2,,2,2,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,5,5,2,5,5,5,2,1,5,5,3,5,3,"4,5,7",5,4,4,4,1,4,4,5,1,1,1,7,100,1,6,28,41,400,580,80,114,123,225,74,122,0.28,0.41,4,5.8,0.8,1.14,1.23,2.25,0.74,1.22,5fed41e3e14422f5e308c6e5,SixStateSample,1,,,1,0,1
R_7pnaW8KkltcjXui,35.1366,-84.8495,1,,1,44,2.96,2.96,10.801,1,,,,,,,,,,,,,,,,,,,,1.452,16.212,17.089,9,1,,2,1,,2,1,,2,1,,2,1,,2,4,4,2,3,3,5,1,2,4,4,4,5,3,"4,6,7",4,4,4,4,3,3,3,4,1,1,1,6,200,1,5,29,40,370,619,71,121,141,222,72,112,0.29,0.4,3.7,6.19,0.71,1.21,1.41,2.22,0.72,1.12,66ec6236a399867c380727cb,SixStateSample,1,,,1,1,1
R_6GB3MBLeXxMCN9Z,34.0544,-118.244,1,,1,5,3.586,11.706,14.75,2,2.445,41.752,43.59,6,1,,2,1,,2,1,,2,1,,2,1,,2,,,,,,,,,,,,,,,,,,,,3,3,2,4,5,5,1,7,5,4,3,5,2,"4,5,7",5,4,2,6,4,3,4,3,2,"1,2",1,12,175,1,6,28,40,388,579,75,112,141,226,87,127,0.28,0.4,3.88,5.79,0.75,1.12,1.41,2.26,0.87,1.27,665793f3acebdfee506c1634,RestOfUS,1,,,0,0,1
R_1k2hCTBp1J92Mbp,38.2665,-85.8017,1,,1,18,0,0,19.951,0,,,,,,,,,,,,,,,,,,,,0,0,17.216,0,1,,2,1,,2,1,,2,2,1,,1,,2,3,3,2,3,3,3,2,2,3,3,3,5,3,"4,5,7",3,4,4,5,1,1,3,3,2,1,1,3,200,1,4,25,37,428,602,76,110,156,204,84,124,0.25,0.37,4.28,6.02,0.76,1.1,1.56,2.04,0.84,1.24,66aafcc3d4f933f032778877,SixStateSample,1,,,1,1,1
R_3P7TEABG0JUcCNR,30.236,-92.0075,1,,1,19,0,0,3.584,0,0,0,31.554,0,2,1,,2,1,,2,1,,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,3,4,2,4,4,4,2,7,4,4,4,5,3,"1,4,5",2,2,2,3,1,1,1,5,2,2,1,5,250,1,4,26,43,438,584,78,124,135,194,71,123,0.26,0.43,4.38,5.84,0.78,1.24,1.35,1.94,0.71,1.23,66a53f0e7f48598d440de084,SixStateSample,1,,,1,0,1
R_6QGUdCMi6XoVOTV,32.6401,-97.5474,1,,1,45,0,0,11.543,0,,,,,,,,,,,,,,,,,,,,0,0,90.678,0,2,1,,2,2,,2,2,,2,1,,2,1,,4,5,2,4,4,4,1,7,5,5,5,5,2,"1,4,5",4,2,4,3,1,2,3,4,2,"1,15",2,8,200,1,3,24,39,450,574,87,114,132,207,90,112,0.24,0.39,4.5,5.74,0.87,1.14,1.32,2.07,0.9,1.12,654cef0d57e663ec7d331620,RestOfUS,1,,,0,1,1
R_6DTsJlZMA8PYH4L,36.9365,-84.0901,1,,1,18,2.839,2.839,6.074,1,1.731,1.731,46.751,1,2,1,,1,,2,1,,2,1,,2,1,,2,,,,,,,,,,,,,,,,,,,,5,5,2,5,5,5,1,6,5,5,3,1,5,"1,3,4",1,2,1,2,3,1,1,4,2,"1,3",1,1,500,1,7,26,37,450,599,77,124,144,193,76,117,0.26,0.37,4.5,5.99,0.77,1.24,1.44,1.93,0.76,1.17,66ce6cee5710d94d673160d5,SixStateSample,1,,,1,0,
R_6WC1cEO2E2UtUj7,35.6173,-87.0317,1,,1,44,1.634,20.482,21.855,9,,,,,,,,,,,,,,,,,,,,5.684,38.546,41.381,12,2,1,,2,1,,2,1,,2,1,,2,1,,4,4,2,3,3,3,1,7,4,4,4,5,4,"3,4,6",2,2,2,3,1,1,2,2,2,1,1,4,75,1,1,23,41,418,593,81,128,133,202,72,119,0.23,0.41,4.18,5.93,0.81,1.28,1.33,2.02,0.72,1.19,6595eb2a5678e3d1c10c961d,SixStateSample,1,,,1,1,1
R_3reNy7ygPBg5L3N,30.4042,-91.1431,1,,1,19,0,0,10.764,0,0,0,11.532,0,2,1,,2,2,,2,2,,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,4,5,2,4,3,4,1,7,4,5,5,5,2,"1,4,5",4,2,2,6,1,4,4,3,1,4,2,11,85,1,3,24,40,396,586,84,124,131,224,78,124,0.24,0.4,3.96,5.86,0.84,1.24,1.31,2.24,0.78,1.24,665099524d67a0c2cb38ee42,SixStateSample,1,,,1,0,1
R_5YcgVIgwtFr74aM,31.3145,-89.3788,1,,1,25,11.117,11.117,12.216,1,,,,,,,,,,,,,,,,,,,,13.565,43.274,44.5,5,2,1,,2,1,,2,1,,2,1,,2,1,,5,5,2,4,4,5,1,1,5,5,5,5,5,"1,4,7",2,4,1,3,1,1,1,4,1,1,1,6,200,3,1,26,43,405,638,76,117,129,193,82,118,0.26,0.43,4.05,6.38,0.76,1.17,1.29,1.93,0.82,1.18,5e3c1fbece3a7b000a6fd95a,SixStateSample,1,,,1,1,1
R_1gbdTOLBlSaskc2,38.9114,-94.3477,1,,1,26,585.365,585.365,586.743,1,,,,,,,,,,,,,,,,,,,,1.695,20.083,21.34,6,1,,2,1,,2,2,1,,2,1,,2,1,,3,4,2,4,4,4,2,2,4,4,3,5,4,"1,2,4",3,2,2,6,1,2,2,5,2,1,1,10,80,1,2,30,41,359,558,81,123,142,212,78,120,0.3,0.41,3.59,5.58,0.81,1.23,1.42,2.12,0.78,1.2,5dcf55f1cc192008cf8404b8,SixStateSample,1,,,1,1,1
R_5fNoOFvhhQRLXlh,36.0711,-86.7196,1,,1,44,0,0,12.801,0,43.674,43.674,45.25,1,2,1,,2,1,,2,1,,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,5,5,2,3,4,5,2,1,4,5,4,5,1,"1,4,7",5,4,4,6,2,3,5,7,2,1,1,4,150,1,7,25,37,432,597,71,113,140,205,85,112,0.25,0.37,4.32,5.97,0.71,1.13,1.4,2.05,0.85,1.12,5c703b703a67ad00016eb12d,SixStateSample,1,,,1,0,1
R_1HR14yQHmM9H1Cx,44.5928,-123.2746,1,,1,5,1.842,2.334,3.227,2,,,,,,,,,,,,,,,,,,,,18.663,64.596,73.823,42,2,1,,2,1,,2,1,,2,2,,2,1,,4,5,2,3,3,3,2,1,5,5,5,5,4,"2,4,6",4,4,4,4,3,2,2,3,1,"1,4",1,4,150,1,3,27,36,410,640,82,127,130,214,90,123,0.27,0.36,4.1,6.4,0.82,1.27,1.3,2.14,0.9,1.23,6556a01177d7a552a0819714,RestOfUS,1,,,0,1,1
