duration,ResponseId,state,Q39_First Click,Q39_Last Click,Q39_Page Submit,Q39_Click Count,delta_timer_First Click,delta_timer_Last Click,delta_timer_Page Submit,delta_timer_Click Count,black_timer_First Click,black_timer_Last Click,black_timer_Page Submit,black_timer_Click Count,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q58,Q59,Q24 w attn check_1,Q24 w attn check_2,Q24 w attn check_3,Q24 w attn check_4,Q24 w attn check_5,Q102_1,Q102_2,Q102_3,Q102_4,Q102_5,Q102_6,Q102_7,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q13,Q14,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q15_8,Q15_9,Q15_10,Q15_11,Q15_12,Q15_13,Q15_14,Q15_15,Q16,Q17,Q18,Q21,Q93,corn_l,corn_h,melon_l,melon_h,maters_l,maters_h,rice_l,rice_h,taters_l,taters_h,corn_low,corn_high,melon_low,melon_high,maters_low,maters_high,rice_low,rice_high,taters_low,taters_high,full_launch,gc,term,target_state,black,attention
444,R_6fwEQ0FXWInF1N7,Arkansas,0,0,16.526,0,0,0,24.057,0,,,,,Agree,Agree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,People outside of your race in your local community,21-30%,Agree,Agree,Agree,Strongly Agree,Neither Agree or Disagree,Locally grown,Organically grown,,,,Sold by a socially responsible compmany,,Neutral,Does not influence,Very familar,Neutral,"Yes, I understand the difference",Somewhat important,Neutral,35 - 44,Female,White,,,,,,,,,,,,,,,"No, not of Hispanic, Latino, or Spanish origin","$50,000 - $59,999",150,Direct from a Producer,Neutral,26,37,446,621,72,117,143,226,81,126,0.26,0.37,4.46,6.21,0.72,1.17,1.43,2.26,0.81,1.26,1,,,1,0,1
371,R_6OVfSUIasvogfEf,Kentucky,0,0,12.364,0,0,0,19.926,0,,,,,Strongly Agree,Strongly Agree,Disagree,Neither Agree or Disagree,Agree,Agree,Within your race but outside of your local community,11-20%,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Locally grown,,Supports the local economy,Price,,,,Not very responsible,Somewhat influences,Somewhat familiar,Neutral,"Yes, but I'm unsure of the difference",Not very important,Not very important,35 - 44,Female,White,,,,,,Filipino,,,,,,,,,"No, not of Hispanic, Latino, or Spanish origin","More than $150,000",600,Supermarket,Slightly Conservative,30,43,436,565,89,112,134,223,70,119,0.3,0.43,4.36,5.65,0.89,1.12,1.34,2.23,0.7,1.19,1,,,1,0,1
396,R_31PkMgODjrVEEMx,Louisiana,9.142,9.142,11.987,1,,,,,11.448,52.285,53.062,5,Agree,Strongly Agree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,People outside of your race in your local community,6-10%,Agree,Agree,Agree,Strongly Agree,Agree,Locally grown,,,Price,,Sold by a socially responsible compmany,,Somewhat responsible,Somewhat influences,Very familar,Somewhat important,"Yes, I understand the difference",Very important,Somewhat important,25 - 34,Non-binary / transgender,White,,,,,,,,,,,,,,,"No, not of Hispanic, Latino, or Spanish origin","$40,000 - $49,999",200,Supermarket,Extremely Liberal,27,40,393,574,76,117,128,204,82,121,0.27,0.4,3.93,5.74,0.76,1.17,1.28,2.04,0.82,1.21,1,,,1,1,1
336,R_71mx22zbt8y6pMc,Louisiana,0,0,10.133,0,8.975,8.975,17.87,1,,,,,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,People outside of your race in your local community,6-10%,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Locally grown,,,Price,Healthiness,,,Very responsible,Greatly influences,Somewhat familiar,Somewhat important,"Yes, I understand the difference",Very important,Somewhat important,25 - 34,Female,White,,,,,,,,,,,,,,,"No, not of Hispanic, Latino, or Spanish origin","Less than $10,000",100,Supermarket,Extremely Liberal,30,40,446,555,85,125,136,216,71,127,0.3,0.4,4.46,5.55,0.85,1.25,1.36,2.16,0.71,1.27,1,,,1,0,1
510,R_1sp0CTQpW0JTAsC,Mississippi,0,0,19.901,0,,,,,0,0,71.984,0,Strongly Agree,Agree,Disagree,Agree,Neither Agree or Disagree,Agree,People outside of your race in your local community,21-30%,Agree,Agree,Agree,Strongly Agree,Agree,Locally grown,,Supports the local economy,Price,,,,Not very responsible,Does not influence,Very familar,Somewhat important,"Yes, I understand the difference",Somewhat important,Somewhat important,55 - 64,Female,,,American Indian or Alaska Native,,,,,,,,,,,,,"No, not of Hispanic, Latino, or Spanish origin","$60,000 - $69,999",150,Farmers Market,Moderately Conservative,30,37,431,572,85,118,126,210,80,124,0.3,0.37,4.31,5.72,0.85,1.18,1.26,2.1,0.8,1.24,1,,,1,1,1
312,R_6SDMrQAoEy7cR8j,Tennessee,2.268,2.268,7.911,1,4.889,4.889,15.901,1,,,,,Strongly Agree,Agree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Strongly Agree,Within your race but outside of your local community,11-20%,Agree,Agree,Agree,Strongly Agree,Agree,Locally grown,,,Price,,Sold by a socially responsible compmany,,Somewhat responsible,Slightly influences,Somewhat familiar,Somewhat important,"Yes, I understand the difference",Very important,Somewhat important,25 - 34,Female,White,,,,,,,,,,,,,,,"No, not of Hispanic, Latino, or Spanish origin","$30,000 - $39,999",250,Farmers Market,Extremely Liberal,27,42,377,588,76,121,129,204,88,125,0.27,0.42,3.77,5.88,0.76,1.21,1.29,2.04,0.88,1.25,1,,,1,0,1
1417,R_58AlFCcJzxdJbp6,Arkansas,21.263,38.063,39.131,2,,,,,37.455,124.884,127.978,6,Agree,Agree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Strongly Agree,Within your race but outside of your local community,0-5%,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,,,,Price,Healthiness,,Widely available/ convenient,Very responsible,Somewhat influences,Very familar,Very important,"Yes, I understand the difference",Very important,Very important,45 - 54,Male,,Black or African American,,,,,,,,,,,,,,"No, not of Hispanic, Latino, or Spanish origin","$70,000 - $79,999",100,Supermarket,Neutral,28,38,430,647,73,125,133,218,70,119,0.28,0.38,4.3,6.47,0.73,1.25,1.33,2.18,0.7,1.19,1,,,1,1,1
426,R_3MuJr0F9yBMGxvK,Louisiana,0,0,40.059,0,1.062,1.062,16.799,1,,,,,Agree,Strongly Agree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Strongly Agree,People outside of your race in your local community,0-5%,Strongly Agree,Agree,Agree,Strongly Agree,Agree,,,Supports the local economy,Price,Healthiness,,,Somewhat responsible,Slightly influences,Slightly familiar,Neutral,"Yes, but I'm unsure of the difference",Somewhat important,Somewhat important,55 - 64,Female,White,,American Indian or Alaska Native,,,,,,,,,,,,,"Yes, another Hispanic, Latino, or Spanish Origin","More than $150,000",100,Supermarket,Moderately Liberal,29,43,449,649,82,122,130,215,75,129,0.29,0.43,4.49,6.49,0.82,1.22,1.3,2.15,0.75,1.29,1,,,1,0,1
387,R_3mJfrZzmkHcm473,Louisiana,0,0,11.202,0,,,,,1.609,44.661,60.819,2,Agree,Agree,Disagree,Agree,Agree,Agree,Within your race but outside of your local community,0-5%,Agree,Agree,Neither Agree or Disagree,Strongly Agree,Neither Agree or Disagree,,,,Price,Healthiness,,Widely available/ convenient,Neutral,Slightly influences,Not familiar at all,Neutral,I'm not sure,Neutral,Not very important,55 - 64,Female,White,,,,,,,,,,,,,,,"No, not of Hispanic, Latino, or Spanish origin","$100,000 - $149,999",200,Supermarket,Moderately Conservative,30,42,443,595,78,118,131,203,81,110,0.3,0.42,4.43,5.95,0.78,1.18,1.31,2.03,0.81,1.1,1,,,1,1,1
373,R_3G8tH4E3Rd0Lxg6,Tennessee,0,0,15.778,0,0,0,25.69,0,,,,,Agree,Agree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Within your race but outside of your local community,21-30%,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neither Agree or Disagree,,Organically grown,,Price,Healthiness,,,Neutral,Slightly influences,Slightly familiar,Neutral,"Yes, I understand the difference",Somewhat important,Somewhat important,45 - 54,Female,White,,,,,,,,,,,,,,,"No, not of Hispanic, Latino, or Spanish origin","$40,000 - $49,999",50,Farmers Market,Slightly Liberal,30,42,431,555,77,122,128,227,76,127,0.3,0.42,4.31,5.55,0.77,1.22,1.28,2.27,0.76,1.27,1,,,1,0,1
247,R_7eq2SzxiRnIn1O9,Maryland,3.889,3.889,5.746,1,,,,,7.336,23.396,25.844,7,Agree,Agree,Disagree,Disagree,Neither Agree or Disagree,Agree,People outside of your race in your local community,6-10%,Agree,Agree,Agree,Strongly Agree,Neither Agree or Disagree,Locally grown,,,Price,Healthiness,,,Somewhat responsible,Somewhat influences,Slightly familiar,Somewhat important,"Yes, I understand the difference",Somewhat important,Somewhat important,25 - 34,Female,White,,,,,,,,,,,,,,,"No, not of Hispanic, Latino, or Spanish origin","$70,000 - $79,999",150,Supermarket,Moderately Liberal,30,40,447,646,87,120,125,228,71,127,0.3,0.4,4.47,6.46,0.87,1.2,1.25,2.28,0.71,1.27,1,,,0,1,1
431,R_72J90NiTFvVJyVf,Arkansas,0,0,15.175,0,,,,,49.46,49.46,50.878,1,Agree,Agree,Disagree,Agree,Agree,Agree,People outside of your race in your local community,11-20%,Agree,Agree,Agree,Strongly Agree,Agree,Locally grown,,,Price,Healthiness,,,Somewhat responsible,Does not influence,Somewhat familiar,Somewhat important,"Yes, I understand the difference",Somewhat important,Neutral,45 - 54,Female,White,,,,,,,,,,,,,,,"No, not of Hispanic, Latino, or Spanish origin","$10,000 - $19,999",150,Supermarket,Moderately Liberal,25,37,358,602,83,127,143,214,73,125,0.25,0.37,3.58,6.02,0.83,1.27,1.43,2.14,0.73,1.25,1,,,1,1,1
313,R_6KfHCKeqwQ7Kcz1,Kentucky,0,0,16.2,0,21.564,21.564,22.485,1,,,,,Agree,Agree,Disagree,Agree,Agree,Agree,People outside of your race in your local community,31-40%,Agree,Agree,Agree,Strongly Agree,Neither Agree or Disagree,Locally grown,,Supports the local economy,Price,,,,Not responsible at all,Does not influence,Not familiar at all,Neutral,"Yes, I understand the difference",Somewhat important,Neutral,35 - 44,Female,White,,,,,,,,,,,,,,,"No, not of Hispanic, Latino, or Spanish origin","$30,000 - $39,999",250,Farmers Market,Moderately Conservative,26,36,425,627,82,117,138,213,79,118,0.26,0.36,4.25,6.27,0.82,1.17,1.38,2.13,0.79,1.18,1,,,1,0,1
1546,R_3eLFcZP4iX5QbaT,Louisiana,0,0,517.208,0,0,0,122.248,0,,,,,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Within your race but outside of your local community,6-10%,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Locally grown,,Supports the local economy,Price,,,,Somewhat responsible,Slightly influences,Somewhat familiar,Somewhat important,"Yes, I understand the difference",Very important,Somewhat important,25 - 34,Female,,Black or African American,,,,,,,,,,,,,,"No, not of Hispanic, Latino, or Spanish origin","$80,000 - $89,999",220,Supermarket,Neutral,26,38,379,615,87,122,140,203,87,111,0.26,0.38,3.79,6.15,0.87,1.22,1.4,2.03,0.87,1.11,1,,,1,0,1
837,R_3sXCmdHsbR9JR7Q,Missouri,19.61,21.311,79.794,2,,,,,16.035,142.971,142.991,7,Neither Agree or Disagree,Neither Agree or Disagree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Within your race but outside of your local community,6-10%,Agree,Agree,Neither Agree or Disagree,Strongly Agree,Neither Agree or Disagree,,,,Price,Healthiness,,Widely available/ convenient,Not responsible at all,Does not influence,Not familiar at all,Not important at all,"Yes, but I'm unsure of the difference",Not very important,Not important at all,45 - 54,Female,White,,,,,,,,,,,,,,,"No, not of Hispanic, Latino, or Spanish origin","$70,000 - $79,999",150,Supermarket,Extremely Liberal,29,43,422,639,87,113,140,223,73,111,0.29,0.43,4.22,6.39,0.87,1.13,1.4,2.23,0.73,1.11,1,,,1,1,1
1140,R_5ypVgRV6drmO32J,Louisiana,0,0,15.114,0,,,,,1.624,340.917,346.825,78,Strongly Agree,Strongly Agree,Disagree,Agree,Neither Agree or Disagree,Agree,People outside of your race in your local community,0-5%,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree or Disagree,,,,Price,Healthiness,Sold by a socially responsible compmany,,Very responsible,Slightly influences,Somewhat familiar,Somewhat important,"Yes, but I'm unsure of the difference",Very important,Somewhat important,35 - 44,Male,White,,,,,,,,,,,,,,,"No, not of Hispanic, Latino, or Spanish origin","$60,000 - $69,999",400,Supermarket,Extremely Liberal,30,39,450,619,78,121,126,224,82,127,0.3,0.39,4.5,6.19,0.78,1.21,1.26,2.24,0.82,1.27,1,,,1,1,1
308,R_7hYb67Fceo3hSfu,Tennessee,0,0,13.138,0,2.497,15.869,16.82,3,,,,,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,People outside of your race in your local community,6-10%,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Locally grown,,,Price,Healthiness,,,Not responsible at all,Slightly influences,Not familiar at all,Not important at all,"Yes, I understand the difference",Not important at all,Not important at all,18 - 24,Female,White,,,,,,,,,,,,,,,"No, not of Hispanic, Latino, or Spanish origin","$40,000 - $49,999",180,Health/Natural Food Store,Neutral,30,37,394,571,74,121,129,226,71,128,0.3,0.37,3.94,5.71,0.74,1.21,1.29,2.26,0.71,1.28,1,,,1,0,1
1683,R_7IRi3heF38qE6R3,Tennessee,4.212,38.878,39.501,4,,,,,1.664,163.801,164.4,27,Agree,Agree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Within your race but outside of your local community,6-10%,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,,,Supports the local economy,Price,,,Widely available/ convenient,Not responsible at all,Does not influence,Not familiar at all,Neutral,"Yes, I understand the difference",Neutral,Not important at all,25 - 34,Female,White,Black or African American,American Indian or Alaska Native,,,,,,,,,,,,,"No, not of Hispanic, Latino, or Spanish origin","$10,000 - $19,999",125,Food Co-op,Neutral,27,38,411,612,74,120,157,216,80,121,0.27,0.38,4.11,6.12,0.74,1.2,1.57,2.16,0.8,1.21,1,,,1,1,1
376,R_1YOZHQN6HD8dP6B,Missouri,0,0,11.323,0,,,,,0,0,30.319,0,Agree,Agree,Disagree,Neither Agree or Disagree,Agree,Agree,People outside of your race in your local community,6-10%,Agree,Agree,Agree,Strongly Agree,Neither Agree or Disagree,,,,Price,Healthiness,,Widely available/ convenient,Not responsible at all,Does not influence,Not familiar at all,Not important at all,"Yes, I understand the difference",Not very important,Not very important,35 - 44,Male,White,,,,,,,,,,,,,,,"No, not of Hispanic, Latino, or Spanish origin","$100,000 - $149,999",125,Supermarket,Slightly Liberal,25,40,420,571,76,113,140,193,70,113,0.25,0.4,4.2,5.71,0.76,1.13,1.4,1.93,0.7,1.13,1,,,1,1,1
465,R_3QAEdZGdVb7YicZ,Mississippi,0,0,5.032,0,0,0,16.647,0,,,,,Agree,Agree,Disagree,Agree,Agree,Agree,People outside of your race in your local community,21-30%,Agree,Agree,Agree,Strongly Agree,Agree,,Organically grown,,Price,Healthiness,,,Neutral,Does not influence,Not familiar at all,Neutral,"Yes, I understand the difference",Very important,Not very important,45 - 54,Female,White,,,,,,,,,,,,,,,"No, not of Hispanic, Latino, or Spanish origin","$60,000 - $69,999",200,Supermarket,Slightly Conservative,24,43,411,645,82,130,124,228,83,121,0.24,0.43,4.11,6.45,0.82,1.3,1.24,2.28,0.83,1.21,1,,,1,0,1
488,R_3H72NGqwDffk9C9,Mississippi,0,0,4.807,0,,,,,0,0,118.2,0,Agree,Agree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Within your race but outside of your local community,21-30%,Agree,Agree,Neither Agree or Disagree,Strongly Agree,Neither Agree or Disagree,Locally grown,,,Price,Healthiness,,,Not responsible at all,Does not influence,Slightly familiar,Not important at all,I'm not sure,Neutral,Not important at all,45 - 54,Female,White,,American Indian or Alaska Native,,,,,,,,,,,,,"No, not of Hispanic, Latino, or Spanish origin","$30,000 - $39,999",100,Farmers Market,Neutral,30,36,395,633,87,116,125,195,82,123,0.3,0.36,3.95,6.33,0.87,1.16,1.25,1.95,0.82,1.23,1,,,1,1,1
3019,R_5JIVPL9F7cN9oqg,Tennessee,0,0,13.23,0,0,0,48.031,0,,,,,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,People outside of your race in your local community,21-30%,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,,Supports the local economy,Price,Healthiness,,,Neutral,Slightly influences,Not familiar at all,Not very important,"Yes, I understand the difference",Somewhat important,Neutral,25 - 34,Female,White,,,,,,,,,,,,,,,"No, not of Hispanic, Latino, or Spanish origin","$50,000 - $59,999",300,Supermarket,Slightly Liberal,26,41,425,650,78,114,131,204,74,116,0.26,0.41,4.25,6.5,0.78,1.14,1.31,2.04,0.74,1.16,1,,,1,0,1
280,R_10quEFzLCAoH930,Tennessee,0,0,6.183,0,0,0,12.478,0,,,,,Neither Agree or Disagree,Agree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Strongly Agree,People outside of your race in your local community,6-10%,Agree,Agree,Neither Agree or Disagree,Strongly Agree,Neither Agree or Disagree,Locally grown,,,Price,,,Widely available/ convenient,Neutral,Does not influence,Slightly familiar,Neutral,"Yes, I understand the difference",Somewhat important,Somewhat important,45 - 54,Female,White,,,,,,,,,,,,,,,"No, not of Hispanic, Latino, or Spanish origin","$100,000 - $149,999",200,Supermarket,Slightly Liberal,25,42,424,635,75,120,124,206,88,128,0.25,0.42,4.24,6.35,0.75,1.2,1.24,2.06,0.88,1.28,1,,,1,0,1
2121,R_3Hf2yh34soD6m41,Tennessee,86.028,86.028,87.437,1,,,,,113.607,543.974,1175.596,7,Agree,Agree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,People outside of your race in your local community,11-20%,Agree,Agree,Agree,Strongly Agree,Agree,,,,Price,Healthiness,,Widely available/ convenient,Neutral,Slightly influences,Somewhat familiar,Neutral,"Yes, I understand the difference",Somewhat important,Somewhat important,45 - 54,Male,White,,,,,,,,,,,,,,,"No, not of Hispanic, Latino, or Spanish origin","$80,000 - $89,999",350,Supermarket,Slightly Conservative,30,38,382,617,86,123,128,225,86,116,0.3,0.38,3.82,6.17,0.86,1.23,1.28,2.25,0.86,1.16,1,,,1,1,1
294,R_5davhY364Dj4CV0,Louisiana,5.273,7.501,14.2,3,,,,,15.167,18.147,34.5,3,Agree,Agree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Strongly Agree,Within your race but outside of your local community,11-20%,Strongly Agree,Agree,Agree,Strongly Agree,Neither Agree or Disagree,,,,Price,Healthiness,Sold by a socially responsible compmany,,Not responsible at all,Does not influence,Not familiar at all,Not important at all,"Yes, I understand the difference",Not important at all,Not very important,45 - 54,Female,White,,,,,,,,,,,,,,,"No, not of Hispanic, Latino, or Spanish origin","$50,000 - $59,999",150,Supermarket,Moderately Conservative,25,39,351,617,79,117,146,220,70,125,0.25,0.39,3.51,6.17,0.79,1.17,1.46,2.2,0.7,1.25,1,,,1,1,1
869,R_71hGjgZamlRxmgu,Louisiana,18.129,18.342,31.338,2,6.589,127.627,128.697,2,,,,,Agree,Agree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,People outside of your race in your local community,21-30%,Agree,Disagree,Neither Agree or Disagree,Strongly Agree,Disagree,,,,Price,Healthiness,,Widely available/ convenient,Not responsible at all,Does not influence,Somewhat familiar,Not very important,"Yes, I understand the difference",Not very important,Not very important,55 - 64,Male,White,,,,,,,,,,,,,,,"No, not of Hispanic, Latino, or Spanish origin","$50,000 - $59,999",350,Supermarket,Moderately Conservative,26,40,395,578,72,130,139,205,79,128,0.26,0.4,3.95,5.78,0.72,1.3,1.39,2.05,0.79,1.28,1,,,1,0,1
512,R_31d81f4QqNsfa3c,Kentucky,0,0,18.829,0,0,0,34.7,0,,,,,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Within your race but outside of your local community,6-10%,Strongly Agree,Strongly Agree,Neither Agree or Disagree,Strongly Agree,Neither Agree or Disagree,,,,Price,Healthiness,,Widely available/ convenient,Not responsible at all,Does not influence,Not familiar at all,Not very important,"Yes, I understand the difference",Not very important,Not very important,45 - 54,Male,White,,,,,,,,,,,,,,,"No, not of Hispanic, Latino, or Spanish origin","$60,000 - $69,999",100,Supermarket,Moderately Conservative,28,41,400,580,80,114,123,225,74,122,0.28,0.41,4,5.8,0.8,1.14,1.23,2.25,0.74,1.22,1,,,1,0,1
390,R_7pnaW8KkltcjXui,Tennessee,2.96,2.96,10.801,1,,,,,1.452,16.212,17.089,9,Agree,Agree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Strongly Agree,People outside of your race in your local community,11-20%,Agree,Agree,Agree,Strongly Agree,Neither Agree or Disagree,,,,Price,,Sold by a socially responsible compmany,Widely available/ convenient,Not very responsible,Does not influence,Not familiar at all,Not very important,"No, I believe they are the same",Neutral,Neutral,35 - 44,Male,White,,,,,,,,,,,,,,,"No, not of Hispanic, Latino, or Spanish origin","$50,000 - $59,999",200,Supermarket,Slightly Conservative,29,40,370,619,71,121,141,222,72,112,0.29,0.4,3.7,6.19,0.71,1.21,1.41,2.22,0.72,1.12,1,,,1,1,1
460,R_6GB3MBLeXxMCN9Z,California,3.586,11.706,14.75,2,2.445,41.752,43.59,6,,,,,Neither Agree or Disagree,Neither Agree or Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,People outside of your race in your local community,0-5%,Strongly Agree,Agree,Neither Agree or Disagree,Strongly Agree,Disagree,,,,Price,Healthiness,,Widely available/ convenient,Not responsible at all,Does not influence,Somewhat familiar,Neutral,I'm not sure,Neutral,Not very important,25 - 34,Female,White,Black or African American,,,,,,,,,,,,,,"No, not of Hispanic, Latino, or Spanish origin","More than $150,000",175,Supermarket,Moderately Conservative,28,40,388,579,75,112,141,226,87,127,0.28,0.4,3.88,5.79,0.75,1.12,1.41,2.26,0.87,1.27,1,,,0,0,1
