Duration (in seconds),LocationLatitude,LocationLongitude,Q2,Q7,Q8,Q9,Q10,Q11,Q12,Q13_1,Q13_2,Q13_3,Q33,Q15,Q16,Q16_7_TEXT,Q17,Q18,Q18_6_TEXT,Q20_1,Q21_1,Q21_2,Q21_3,Q21_4,Q21_5,Q21_6,Q22,Q23,Q24,Q25,Q26,Q27_1,Q28,Q29_5,Q29_6,Q30,Q31,opp,gc,term,rid,RISN,V,LS,SVID,transaction_id,PS,Q_BallotBoxStuffing,Q_TotalDuration,Q_CHL,psid,entrySigCheck,race
18,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65240f5f-dd12-ee99-54dc-546e790df6d7,41868610,H,,,,,,18,anonymous,Value will be set from Panel or URL,on,
22,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65241065-72cf-c2b6-4916-91ee6cb20547,41868610,H,,,,,,22,anonymous,Value will be set from Panel or URL,on,
21,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6524106c-b1e8-b47b-a9bd-6a9ede55c77f,41986902,H,,,,,,21,anonymous,Value will be set from Panel or URL,on,
18,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,652410f1-a37b-f3cf-01fb-ab00f36e2485,41986902,H,,,,,,18,anonymous,Value will be set from Panel or URL,on,
10,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,652410f7-8d26-7f3e-3f51-b1939ff02b3a,41986902,H,,,,,,10,anonymous,Value will be set from Panel or URL,on,
18,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6524124f-71e2-6f75-a6cc-b5a2b1227d81,41868610,H,,,,,,18,anonymous,Value will be set from Panel or URL,on,
36,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6524121d-44c7-5815-ad2b-421b90da322d,41986902,H,,,,,,36,anonymous,Value will be set from Panel or URL,on,
58,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6524133a-8c0c-9751-74d0-518111eff0ab,41868610,H,,,,,,58,anonymous,Value will be set from Panel or URL,on,
19,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65241439-c8f5-415b-cd3d-7d8b3bbc81a9,41868610,H,,,,,,19,anonymous,Value will be set from Panel or URL,on,
477,35.4662,-97.5168,5,23,,,Rice,No idea,No idea,3,4,3,30,3,7,Haven 't,3,2,,7,3,4,3,3,3,2,6,1,1,1,2,3,10,76,8,4,4,Qual29638-0912-ConsumersStudy[BA],1,,65241376-3284-f630-1554-3998d6d85cc7,41868610,H,1338,,,,,477,anonymous,Value will be set from Panel or URL,on,White
280,33.9249,-117.4592,2,,,,Soybeans,Soybean ,Rice,5,5,5,"17,18,19,20,21,23,24,26,27,28,29",1,"1,2,3,4,5",,1,"1,2,3,4,5",,9,5,5,4,5,5,4,4,1,1,2,12,9,2,224,188,"4,5,6,7,8,10,12,13,14",4,Qual29638-0912-ConsumersStudy[BA],1,,65241541-1cbc-8911-4989-2251b8db4e07,41986902,H,1370,,,,,280,anonymous,Value will be set from Panel or URL,on,
16,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,652416c8-3503-a303-ad1d-88cc2af70574,41986902,H,,,,,,16,anonymous,Value will be set from Panel or URL,on,
13,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,652416d3-0619-d519-19bc-745b0450bcf2,41986902,H,,,,,,13,anonymous,Value will be set from Panel or URL,on,
9,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,652418fe-af38-a589-918a-45da3f33cd78,41986902,H,,,,,,9,anonymous,Value will be set from Panel or URL,on,
15,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,652419b4-dd61-fb2b-8f2e-a82ddd483cc3,41986902,H,,,,,,15,anonymous,Value will be set from Panel or URL,on,
24,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65241a44-e537-bba0-1d22-82e3af9273b5,41986902,H,,,,,,24,anonymous,Value will be set from Panel or URL,on,
44,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65241daa-844f-fe8d-d59b-4594d83913aa,41986902,H,,,,,,44,anonymous,Value will be set from Panel or URL,on,
10,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65241fb0-affb-fe1c-f2f1-d567df323274,41986902,H,,,,,,10,anonymous,Value will be set from Panel or URL,on,
22,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65241fff-01c3-15e0-cda2-91321169fbb1,41986902,H,,,,,,22,anonymous,Value will be set from Panel or URL,on,
148,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65242236-3a83-5567-085a-e5fe4f7ef081,41986902,H,,,,,,148,anonymous,Value will be set from Panel or URL,on,
13,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,652427d4-8cdd-500a-6dc9-010a366b0821,41986902,H,,,,,,13,anonymous,Value will be set from Panel or URL,on,
11,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6524299e-6a49-ae18-b429-21aacc9437fc,41986902,H,,,,,,11,anonymous,Value will be set from Panel or URL,on,
17,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65242dae-6843-acb0-be36-63d97715c058,41986902,H,,,,,,17,anonymous,Value will be set from Panel or URL,on,
15,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,652432a0-ecd3-f294-30f6-84fcce65d8eb,41868610,H,,,,,,15,anonymous,Value will be set from Panel or URL,on,
24,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65243651-cd92-e9dd-be6e-57442afcdb21,41986902,H,,,,,,24,anonymous,Value will be set from Panel or URL,on,
20,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,652436c3-a6c0-bccf-b113-b30b3b8f3b6a,41986902,H,,,,,,20,anonymous,Value will be set from Panel or URL,on,
15,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65243aeb-4348-cf5a-0b1e-17e76d7b6276,41986902,H,,,,,,15,anonymous,Value will be set from Panel or URL,on,
640,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65243c31-51a2-0fbf-e841-a0a234c19eb5,41868610,H,,,,,,640,anonymous,Value will be set from Panel or URL,on,
7,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65243f27-d6e8-a69c-6d0b-ce130f92e40f,41986902,H,,,,,,7,anonymous,Value will be set from Panel or URL,on,
27,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6524405a-08a8-d966-9ba5-c4f2f0ca3061,41868610,H,,,,,,27,anonymous,Value will be set from Panel or URL,on,
155,39.9597,-75.1995,7,,,,Blue,Red,Purple,3,3,2,"22,28",3,5,,1,1,,10,3,3,2,3,3,4,2,1,13,5,12,10,7,212,193,8,13,Qual29638-0912-ConsumersStudy[BA],1,,652445e6-8315-69ab-5160-783f0a0a83ed,41986902,H,1370,,,,,155,anonymous,Value will be set from Panel or URL,on,
539,37.8043,-122.2156,5,56,,,"Blood oranges they hold a great part of our history in the south, and how this remarkable fruit came ",Duck soup.,We need more happy buffalo I love my good meat. ,4,5,5,27,3,7,I learned it from you Mr. A.I right now.,1,6,"I hope your Internet assassins the new hybrid mosquito isn't on his way, I swear to God im an American and ill kill your mosquito op. I ain't playing ",10,1,3,4,5,1,1,3,1,1,5,12,6,3,250,250,"10,14",10,Qual29638-0912-ConsumersStudy[BA],1,,65244a84-41e1-1a7e-41d2-61ef68532708,41986902,H,1370,,,,,539,anonymous,Value will be set from Panel or URL,on,
474,36.2099,-81.6724,8,,,11,"Soybeans, apples, corn","Corn, tomato, potatoes, pees, beans","Oranges, pears, pineapple ",4,4,3,30,2,"2,4",,4,3,,3,4,4,4,3,2,2,6,1,1,1,8,2,1,76,109,"4,5,7,8,10,14",14,Qual29638-0912-ConsumersStudy[BA],1,,6524536c-785f-a554-b58e-1511e66a9430,41986902,H,1370,,,,,474,anonymous,Value will be set from Panel or URL,on,White
60,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65244d33-1b71-a0f0-a7a6-d233d507910e,41986902,H,,,,,,60,anonymous,Value will be set from Panel or URL,on,
242,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65245e3c-96c2-066d-0d10-839329c217d6,41986902,H,,,,,,242,anonymous,Value will be set from Panel or URL,on,
12,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65246160-819e-b345-16d4-609ff78b4707,41986902,H,,,,,,12,anonymous,Value will be set from Panel or URL,on,
18,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65243e5e-393f-231a-1883-54e02c847cc7,41986902,H,,,,,,18,anonymous,Value will be set from Panel or URL,on,
10,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65246381-9873-3595-3b72-d4c674397f9b,41986902,H,,,,,,10,anonymous,Value will be set from Panel or URL,on,
20,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65246427-03da-2320-caf3-6f6ef6af2842,41986902,H,,,,,,20,anonymous,Value will be set from Panel or URL,on,
36,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6524653e-6adc-10d7-a1d9-e6d57c98025d,41986902,H,,,,,,36,anonymous,Value will be set from Panel or URL,on,
20004,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6524187c-c71e-30df-1311-dc5fec4f3cbb,41986902,H,,,,,,20004,anonymous,Value will be set from Panel or URL,on,
69,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,652466c1-3ee6-18e8-2523-7ac93b78f76d,41986902,H,,,,,,69,anonymous,Value will be set from Panel or URL,on,
342,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,652466f9-dd0c-3676-319e-0064ab7ac424,41986902,H,,,,,,342,anonymous,Value will be set from Panel or URL,on,
19,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,652468c1-c55c-760a-488e-6b299234e96b,41986902,H,,,,,,19,anonymous,Value will be set from Panel or URL,on,
12,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,652469f9-1b5a-1fa2-3957-e21a1aac3ca9,41868610,H,,,,,,12,anonymous,Value will be set from Panel or URL,on,
17,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65246d9c-a132-be15-b455-4cca0f396b9d,41986902,H,,,,,,17,anonymous,Value will be set from Panel or URL,on,
153,37.2697,-81.2212,8,,,6,I don't know what to do that ,I don't know what to do,"No
",4,3,3,"18,30",1,3,,2,"3,6",,7,4,4,4,3,5,2,4,1,1,1,1,5,5,132,100,8,5,Qual29638-0912-ConsumersStudy[BA],1,,65246dd0-93a2-4394-5e95-cf371b3b056d,41986902,H,1370,,,,,153,anonymous,Value will be set from Panel or URL,on,White
35,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65247008-107d-81ed-4cba-2b34605f6ba2,41986902,H,,,,,,35,anonymous,Value will be set from Panel or URL,on,
184,42.3562,-71.0631,2,,,,Massachusetts ,Hatian food,I’m not sure,2,1,3,24,2,6,,3,2,,7,2,3,3,3,3,3,2,1,2,5,5,4,8,122,108,13,5,Qual29638-0912-ConsumersStudy[BA],1,,65247055-e3e4-8346-60a4-ad87ba50100e,41986902,H,1370,,,,,184,anonymous,Value will be set from Panel or URL,on,
17,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,652472e7-3217-ff11-8be7-102a63413b99,41986902,H,,,,,,17,anonymous,Value will be set from Panel or URL,on,
220,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6524728f-d1cf-0a13-5549-2dda49c20e98,41986902,H,,,,,,220,anonymous,Value will be set from Panel or URL,on,
17,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65247505-9a31-d3c2-f26e-deee96a4ad51,41986902,H,,,,,,17,anonymous,Value will be set from Panel or URL,on,
257,33.7338,-116.9299,6,,7,,California,"Corn


",Cotton,3,3,3,18,1,2,,2,1,,8,2,2,2,2,2,2,4,1,1,2,2,9,2,205,211,5,5,Qual29638-0912-ConsumersStudy[BA],1,,652474cf-1c8b-3664-1c1e-9b35ee60c63a,41986902,H,1370,,,,,257,anonymous,Value will be set from Panel or URL,on,
14,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65247648-b684-1135-9955-4cfe088158a4,41986902,H,,,,,,14,anonymous,Value will be set from Panel or URL,on,
15,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65247965-9f49-317b-d4d9-ce1a27477b1d,41986902,H,,,,,,15,anonymous,Value will be set from Panel or URL,on,
19,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6524794d-47f8-5db0-c9e1-1bd76e203c3b,41986902,H,,,,,,19,anonymous,Value will be set from Panel or URL,on,
20,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65247a31-4c92-d472-5d72-86a75f78d3a6,41986902,H,,,,,,20,anonymous,Value will be set from Panel or URL,on,
174,27.2621,-80.3835,8,,,7,Unitedstate,United,yes,4,4,4,"19,21,25,27",1,"2,4,5",,1,4,,1,4,4,4,4,4,3,2,1,"1,9",1,5,7,4,156,130,"4,7,11,13",10,Qual29638-0912-ConsumersStudy[BA],1,,652479db-4529-b987-5755-8a9860c290a5,41986902,H,1370,,,,,174,anonymous,Value will be set from Panel or URL,on,White
11,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65247ab9-5a97-b39a-63ac-312e8a71713a,41986902,H,,,,,,11,anonymous,Value will be set from Panel or URL,on,
12,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65247b6a-aee1-74c9-af50-aeee39d99743,41986902,H,,,,,,12,anonymous,Value will be set from Panel or URL,on,
44,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65247bcb-b689-5e68-f94f-12320acd57a0,41986902,H,,,,,,44,anonymous,Value will be set from Panel or URL,on,
11,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65247d35-cb02-9e02-5495-518599971446,41986902,H,,,,,,11,anonymous,Value will be set from Panel or URL,on,
12,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65247d55-6505-003e-0fb6-a2a576a0b5e4,41986902,H,,,,,,12,anonymous,Value will be set from Panel or URL,on,
19,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65247d89-2c55-ed24-f4d3-74730bda2767,41986902,H,,,,,,19,anonymous,Value will be set from Panel or URL,on,
210,42.0128,-88.0967,8,,,19,"Corn, whiskey, beef pork",Trees,Corn,4,4,3,"24,26,27,29",1,"1,2",,4,"2,3",,3,1,4,4,3,1,1,3,1,1,2,11,3,1,63,52,"4,5,9",4,Qual29638-0912-ConsumersStudy[BA],1,,65247d82-c201-3cb5-4782-7e325c1c1ceb,41986902,H,1370,,,,,210,anonymous,Value will be set from Panel or URL,on,
23,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65247e4f-26ae-8a91-06d4-c8b6e3efbdc1,41986902,H,,,,,,23,anonymous,Value will be set from Panel or URL,on,
237,29.7646,-95.3657,5,28,,,Crawfish ,Boudin ,Cheese ,4,4,3,"17,24",2,3,,2,3,,8,3,4,4,2,4,4,4,1,2,1,5,3,4,201,128,5,5,Qual29638-0912-ConsumersStudy[BA],1,,65247d99-c770-7309-6ad5-75cd616cdc85,41986902,H,1370,,,,,237,anonymous,Value will be set from Panel or URL,on,Black/AA
18,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65247e86-4a2b-71c8-754e-867bfa93e069,41986902,H,,,,,,18,anonymous,Value will be set from Panel or URL,on,
74,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65247ea0-43c9-408c-c786-0f5996569739,41986902,H,,,,,,74,anonymous,Value will be set from Panel or URL,on,
373,40.1425,-74.8603,2,,,,Sandwich ,Jewish ,Bread,4,4,5,"22,24",2,"2,3",,2,"1,2",,6,3,4,2,3,2,4,3,1,1,3,1,5,2,138,177,"4,5",5,Qual29638-0912-ConsumersStudy[BA],1,,65247dfb-2531-aeb1-065b-8067bab7c6f3,41986902,H,1370,,,,,373,anonymous,Value will be set from Panel or URL,on,
18,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65247f9c-3b9b-6b46-2260-5ef6d67bc9cd,41986902,H,,,,,,18,anonymous,Value will be set from Panel or URL,on,
50,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65247fa6-5836-f60c-bd53-db89fbd9cbfe,41986902,H,,,,,,50,anonymous,Value will be set from Panel or URL,on,
17,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,652480a0-a047-c2f3-2daa-5aa7443ab968,41986902,H,,,,,,17,anonymous,Value will be set from Panel or URL,on,
13,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,652480ac-11d7-dfcc-1152-62777c6b8a52,41986902,H,,,,,,13,anonymous,Value will be set from Panel or URL,on,
170,33.4602,-112.1334,8,,,2,potatoes ,melon,corn,5,1,3,17,2,3,,5,4,,2,3,5,5,3,5,2,2,1,15,2,7,6,2,124,103,"4,5",4,Qual29638-0912-ConsumersStudy[BA],1,,6524803d-9152-66d3-d03a-f8419d2638c9,41986902,H,1370,,,,,170,anonymous,Value will be set from Panel or URL,on,
18,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6524811d-5017-e605-9a23-562198ed83ea,41986902,H,,,,,,18,anonymous,Value will be set from Panel or URL,on,
53,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6524815f-1e4c-66eb-4f23-617a2b6b8d8c,41986902,H,,,,,,53,anonymous,Value will be set from Panel or URL,on,
51,,,2,,,,27,27,27,1,1,1,"19,27",1,1,,1,1,,10,1,1,1,1,1,1,1,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,age,65248180-b599-da7a-e724-0fb42c72c0b6,41986902,H,,,,,,51,anonymous,Value will be set from Panel or URL,on,
23,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6524818d-4253-8424-c65b-afd27988f6de,41986902,H,,,,,,23,anonymous,Value will be set from Panel or URL,on,
57,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,652481ce-9926-6b34-fb53-1905569b4329,41986902,H,,,,,,57,anonymous,Value will be set from Panel or URL,on,
11,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65248214-e763-c90e-fdbd-c212f162c229,41986902,H,,,,,,11,anonymous,Value will be set from Panel or URL,on,
16,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6524824f-bf69-84aa-41ef-8b4556e24f74,41986902,H,,,,,,16,anonymous,Value will be set from Panel or URL,on,
13,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65248346-97b9-2aad-9a5b-aa1dd3abcc89,41986902,H,,,,,,13,anonymous,Value will be set from Panel or URL,on,
22,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6524831e-babd-1c59-23dc-a83491bf55b9,41986902,H,,,,,,22,anonymous,Value will be set from Panel or URL,on,
264,36.4162,-83.0108,2,,,,Soybeans ,Rice,Mushrooms ,5,4,4,"17,20,21,23,24,25,26,27,28,29",1,"1,2,4",,1,"2,4,5",,7,5,5,4,5,4,4,4,1,1,2,12,4,2,120,113,"4,5,6,7,9,10,12,14",4,Qual29638-0912-ConsumersStudy[BA],1,,65248214-be0b-7837-6be0-c1448873d351,41986902,H,1370,,,,,264,anonymous,Value will be set from Panel or URL,on,
23,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6524836f-4b3e-60a3-e2d2-e9c82ea4c64b,41986902,H,,,,,,23,anonymous,Value will be set from Panel or URL,on,
42,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65248477-38a9-5e2c-230c-53cc347a0547,41986902,H,,,,,,42,anonymous,Value will be set from Panel or URL,on,
11,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,652484bc-a648-b10b-e1af-8f7703e8c03d,41986902,H,,,,,,11,anonymous,Value will be set from Panel or URL,on,
38,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,652484ec-feb0-5291-1c0b-62fb6b422939,41986902,H,,,,,,38,anonymous,Value will be set from Panel or URL,on,
28,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65248511-dc95-b73f-72b3-6e9cb92af6bb,41986902,H,,,,,,28,anonymous,Value will be set from Panel or URL,on,
947,33.93,-117.9477,2,,,,None,None ,None ,3,3,5,30,3,6,,5,5,,8,4,4,4,3,2,4,5,1,1,2,5,8,6,196,178,8,5,Qual29638-0912-ConsumersStudy[BA],1,,652481e4-503b-0d7b-193e-a5a10bf4680f,41986902,H,1370,,,,,947,anonymous,Value will be set from Panel or URL,on,
102,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6524853e-541b-3ef0-a3c0-1d4fce095460,41986902,H,,,,,,102,anonymous,Value will be set from Panel or URL,on,
357,34.0672,-118.3016,2,,,,Soybean ,Rice,Mushroom ,5,4,5,"18,20,21,23,24,25,26,27,28,29",1,"1,2,4",,1,"2,4,5",,7,5,5,5,5,4,4,4,1,1,2,12,4,2,110,145,"4,6,8,13",4,Qual29638-0912-ConsumersStudy[BA],1,,65248481-6508-9291-12d9-46b11b89a607,41986902,H,1370,,,,,357,anonymous,Value will be set from Panel or URL,on,
12,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65248629-2844-960e-bc6d-ca6dfaaa23c3,41986902,H,,,,,,12,anonymous,Value will be set from Panel or URL,on,
34,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65248657-58a2-26c7-851b-2ccee9810d64,41986902,H,,,,,,34,anonymous,Value will be set from Panel or URL,on,
16,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,652486f6-0494-a0cd-b0b1-efae84eb7466,41986902,H,,,,,,16,anonymous,Value will be set from Panel or URL,on,
19,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6524874e-f568-e05f-c96d-7766f38b95fb,41986902,H,,,,,,19,anonymous,Value will be set from Panel or URL,on,
13,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,652487ac-581a-05e8-6dcc-e192a93a24a6,41986902,H,,,,,,13,anonymous,Value will be set from Panel or URL,on,
20,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,65248769-24df-8134-35a2-feb17c0efc0d,41986902,H,,,,,,20,anonymous,Value will be set from Panel or URL,on,
84,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6524883e-a089-a16d-7696-9022d5979e27,41986902,H,,,,,,84,anonymous,Value will be set from Panel or URL,on,
